iteration,fitness,alpha0,alpha1,alpha2,beta0,beta1,beta2,evaporation_rate0,evaporation_rate1,evaporation_rate2
40,121.83477675826953,0.40846012327935144,5.391512026552283,0.08132293770439485,3.488724165285753,0.9909412875431352,0.26498975278064346,0.999,0.42983724207095675,0.07014478158839205
41,160.02722593865496,0.49217660272356684,1.7791003895869764,0.18124192616206167,3.2070396327810498,0.6659702066303917,0.2849916757291181,0.999,0.7643348999999999,0.048011506148117084
42,103.79012122121856,0.9104999095784643,0.7748069567796814,0.0859013489821677,3.255039274517341,0.9208776246605442,0.24983973699116088,0.999,0.6968454271688899,0.2654030455147991
43,149.75042376738543,0.963055199430639,1.6433691462731101,0.10361795100404841,3.60149467279739,1.100375442382532,0.3277238761338796,0.9107083799999999,0.8517274199999999,0.2323282641828193
44,97.45391860098437,0.9313485873973354,1.6790386416469811,0.06468348667582649,1.87929657176717,1.0923652316470427,0.2786863530178627,0.999,0.8940450599999998,0.17883277474845827
45,118.2711617283478,1.143404760832122,1.5098635015116222,0.12427715702943601,2.9299618912005907,0.834798665481764,0.09448372958706619,0.999,0.999,0.11069939503286165
46,92.48120122573482,0.5966079831604896,1.2968754858613227,0.11074199609938598,3.992365573710607,0.5045171032918697,0.5021132475117889,0.8957518118117118,0.7839352799999999,0.12440846970873264
47,173.59900513023888,1.6285935116131023,0.4936697913093105,0.1291646519233104,3.8977513715726073,0.8406880747628975,0.06640205303165926,0.8683907399999999,0.6544624948748626,0.11085138073869091
48,110.39547760354014,0.8796044319063586,0.5629968410291488,0.11501206762614756,4.623351627076967,2.3390759575939493,0.4208746485584836,0.98725176,0.5628329546757412,0.32743134006413366
49,108.99225591652294,0.6794855278366949,0.7834664526046965,0.14867582155850814,3.187428210110324,2.7513749007124333,0.4665762985963386,0.8147444399999998,0.5869255635574983,0.3611879880432683
50,79.6106112044946,1.063897223778522,0.788599766527674,0.21705239949957034,5.043300484508568,0.9957318839796351,0.1278461103549691,0.999,0.999,0.14292827836800118
