n,generation,specimen,fitness,distance,alpha0,alpha1,alpha2,beta0,beta1,beta2,evaporation_rate0,evaporation_rate1,evaporation_rate2
65,0,32,137.84763655542395,659.420846552299,0.61697,0.967736,0.219385,2.038036,1.650682,0.256016,1.0182600000000002,0.6891299999999999,0.15760079999999999
67,0,33,179.93354496141717,652.5918864361183,0.54398,1.105544,0.1951,1.81588,2.205976,0.180512,0.9292679999999999,0.9505440000000001,0.22435560000000002
69,0,34,73.95505245786433,603.5305624917852,0.57335,1.4138960000000003,0.312685,2.6511760000000004,2.1151180000000003,0.252944,0.8107920000000001,0.747288,0.14391719999999997
71,0,35,178.24594323569374,674.3744128224503,0.41026999999999997,0.9241760000000001,0.25315,2.377144,2.194918,0.238472,1.132254,1.0465020000000003,0.20561759999999998
73,1,0,103.26158813957272,625.2636936872713,0.57335,1.1285152313600002,0.3918568419999999,2.6511760000000004,2.1151180000000003,0.252944,0.999,0.6597207921599999,0.18240353762399997
75,1,1,121.71034288544172,661.5773408939624,0.6338269579999999,1.08737085776,0.4064154555999999,2.6511760000000004,1.9058482250800002,0.19032518336,0.75455546688,0.84037019328,0.17690302223999993
77,1,2,116.41932985744677,570.8769477388602,0.496412483,1.32398366672,0.1795169152,3.16471393216,1.7603148834399995,0.1737223136,0.999,0.7401025353599999,0.14993290368
79,1,3,168.5383213319492,603.3534739987709,0.4403980255999999,1.398914,0.30664,1.5768343254399997,2.1476788988799997,0.20965797440000003,0.69322467312,0.999,0.20829094603199994
81,1,4,202.58991341363583,610.0539765232074,0.39296,0.68579540744,0.271555,2.4191811635200002,2.003309935,0.23887425560000003,0.7735022157599999,0.999,0.20848611585599996
83,1,5,207.98557028115772,603.908913649171,0.6444102854,0.8689884764,0.27639978279999994,2.4992847088,1.6986304114000004,0.19386415399999998,0.9044898105600001,0.71609245488,0.13852578275999997
85,1,6,129.71142776146883,632.300021448249,0.6479351978,1.4479559336000003,0.30905885229999996,1.8935268351999996,2.2061058117999996,0.18808120039999995,0.999,0.999,0.18155833480799996
87,1,7,237.78361339401988,626.7343100536082,0.40835877679999993,1.2021217049600001,0.32451197619999994,2.170358608,1.5125002538799999,0.20536207999999997,0.999,0.999,0.14978655417599998
89,1,8,69.19305356471637,588.6904651157913,0.6928807076,0.7864938488,0.1781056444,3.2384734756,1.4266019812,0.18192628423999999,0.999,0.7277390128800001,0.26910155087999993
91,1,9,178.34164276510626,599.3419231923615,0.5041695890000001,1.7189582009600002,0.312685,2.57768540128,1.6876949545600002,0.29754814496,0.9289081785600001,0.7114630132799998,0.12595633343999996
93,1,10,150.73884481958146,630.9392743848653,0.57335,1.3462834932800003,0.312685,2.99174606896,1.5533003568400003,0.18903516895999997,0.7629228403200001,0.62806567248,0.12532597610399995
95,1,11,123.32217598002956,625.1020109729092,0.6406700000000001,1.36608782288,0.25749875799999994,2.4370293376000003,2.11347291844,0.22533815504,0.73478448,0.999,0.13567062671999996
97,1,12,126.97686944063003,605.8846595226061,0.6852990722000001,1.3273040000000003,0.21000356739999998,2.2636117503999995,1.8019303303599998,0.17571421735999998,0.999,0.999,0.150111525744
99,1,13,123.32505029245226,590.9050039776643,0.6392861528,1.0635421491200001,0.24560027469999998,2.7373650304,1.52111584492,0.228217166,0.9231758999999999,0.999,0.198202657392
101,1,14,105.1823193576613,597.8004411223958,0.734105873,1.15668003968,0.29116601829999994,2.87657898352,2.22717695164,0.252944,0.58730529312,0.999,0.10427376808799997
103,1,15,102.05988823299629,601.2107161518827,0.6167217554000001,1.1385613712,0.3541513063,3.2705166207999996,2.32139226988,0.230699072,0.999,0.9672917399999998,0.15493645836
105,1,16,189.72438394386165,600.7100115529538,0.422467157,1.2220342534400002,0.29704091769999996,2.64400119808,2.3721944546799993,0.17901551552000003,0.62395950816,0.999,0.169660556928
107,1,17,55.12639047608536,601.8718575450425,0.6081111506,1.4164988288000002,0.27203037729999996,2.8832332671999996,1.85598487588,0.26568685544,0.78513408,0.8308682999999999,0.14526399391199998
109,1,18,113.58250619572073,632.6853534334621,0.6011150342,1.2090412136000004,0.27540408279999995,3.142165312,1.7090731442799998,0.18321666464,0.8648542800000001,0.999,0.22234991968799994
111,1,19,107.62932831019612,614.649081737334,0.57335,1.7384699657600002,0.2617298524,2.51310275392,2.5167789082,0.252944,0.9457402204800001,0.6107584823999999,0.13256213291999996
113,1,20,252.16092495531655,602.9499567461285,0.5369967806,1.4927126244800002,0.29661728469999993,2.1099405184,1.34885903596,0.26475082231999997,0.7015177799999999,0.8345246399999999,0.236372
115,1,21,158.1903948696813,650.9581159610873,0.4845465632,1.81069832504,0.25562123680000004,1.7517946230399999,1.7318213859999996,0.25316660552000003,0.90853433496,0.8154084556800001,0.28284165043199994
117,1,22,81.16928451227193,596.1041929402453,0.6431301728000001,1.6909322038400003,0.32709583389999997,2.5117151487999996,1.869106,0.17018311255999996,0.8032359599999999,0.999,0.14301537191999997
119,1,23,127.36875232279442,596.1815477368373,0.42848738899999994,1.4138960000000003,0.23814714969999998,2.6511760000000004,2.09874698668,0.31925074015999994,0.79395995808,0.6363157319999999,0.12333128371199996
121,1,24,127.91568580071782,614.4513702962255,0.6469917601999999,1.17252829232,0.1787505103,2.038036,1.3565304675999998,0.22008671455999998,0.9850339799999999,0.5625230363999999,0.11658991982399997
123,1,25,210.29538778290373,627.800469065342,0.489698321,1.3788558291200002,0.23197300119999995,2.1621432184,2.1297074555199997,0.19431426848000002,0.9490050216,0.999,0.164744649216
125,1,26,165.68502490658398,604.1914890907647,0.426044918,1.2219172011200001,0.312685,2.8444467304000005,2.2495125977200003,0.2615946848,0.999,0.8367383735999999,0.14342500317599996
127,1,27,182.41662905105545,612.6782422174033,0.5095431836,1.2569535809599999,0.20996022039999998,1.7274393135999997,1.650682,0.26894992832,0.9318672000000001,0.8334751697999997,0.112816956672
129,1,28,189.44836899583981,594.9132142609441,0.49788031999999993,0.92693670212,0.3426915478,2.35364880256,1.6817855889999997,0.17078310704,0.9209846483999999,0.9740775294000001,0.17914635115199998
131,1,29,184.7163704263446,589.0957455749812,0.49006129640000007,1.3179863259200002,0.22226410689999995,2.2793769856,2.1069684295599997,0.20824845943999998,0.999,0.9371419200000001,0.22571720287199998
133,1,30,95.34563839457576,638.5308360712561,0.6406700000000001,1.5287091089600002,0.274285,3.3639933184,1.3791385531599998,0.2417612816,0.999,0.91370538,0.149128459848
135,1,31,82.73382864369978,614.0901768119602,0.6301147784,0.9196759008799998,0.3464842138,2.9827971712,2.681684110239999,0.28409676656,0.6703616844000001,0.999,0.238095815328
137,1,32,154.51041928623056,684.9871636494001,0.5726692862,0.9577825664000003,0.23050911400000001,3.1445539839999994,1.78757559628,0.26507701567999997,0.93114792,0.999,0.13203215294399998
139,1,33,255.572123402805,613.72737000244,0.2764626956,1.04353815104,0.29764131369999997,1.9578179526399997,2.49227509384,0.22847600000000004,0.6646683833999999,0.6441879567600001,0.14278826303999997
141,1,34,152.59935058041003,645.9201170002943,0.624125876,1.4821023430400004,0.276663688,3.0292867211200005,2.35344949624,0.18123437599999997,0.66154140864,0.7520407516799998,0.16743902716799994
143,1,35,161.10617580273356,603.7805426680775,0.47916006200000005,1.1454819833600003,0.3831892138,2.6069543843200003,2.26448763316,0.21929738911999996,0.70722142992,0.9022008023999998,0.11418678482399998
145,2,0,159.47505572304487,622.6539555395036,0.4968997833782719,1.338648053169152,0.29386897598964395,2.8832332671999996,2.400419479370639,0.20228865799490717,0.8793501695999999,0.999,0.13809957373226014
147,2,1,101.430094273706,644.6586954944606,0.7345032762462921,1.1385613712,0.279822030133756,3.558191262765568,1.9924045573926064,0.25522699733504,0.9755634599999999,0.8668868573879998,0.1991770146801144
149,2,2,82.21109450220501,658.034736803776,0.7025464767863598,1.0533796447464223,0.5035406211792879,3.0205378403200003,2.077031512656686,0.2018132114276096,0.999,0.6159913516742399,0.18460891788877434
151,2,3,115.68253610422914,591.1691140516197,0.7566534479275039,0.9632662062562878,0.15666884904001602,3.117030720265,1.2714162176850639,0.16862019581068638,0.999,0.999,0.2937727810646783
153,2,4,138.39063140804024,620.2993603597279,0.7043548121178559,0.9801600941285119,0.141836210974384,2.6429182034371603,1.387826939350984,0.18989465548971196,0.999,0.8393014035545041,0.3493314872593631
155,2,5,81.84747168429249,607.8406819820351,0.557650087323212,1.6444418203304962,0.24237362556675393,2.8832332671999996,1.7009730190465022,0.20506242876570077,0.9601404664319998,0.7234868809079998,0.18800647148066688
157,2,6,132.98192189837346,600.5585207803056,0.6081111506,1.2488986873763843,0.339406861149664,3.217284673537791,1.826474716353508,0.23820420711328638,0.8892428590079998,0.6190467355979999,0.15718726253229692
159,2,7,111.45336819032207,610.5757204968845,0.7516390955548161,1.2940365969546754,0.3629913307121859,3.1297477783137273,1.869106,0.18570381242547196,0.8391888015695997,0.999,0.15464252165709597
161,2,8,186.72032912391205,590.565863749855,0.497329140423368,1.4479559336000003,0.24819898310508398,1.8354713024327678,2.2061058117999996,0.16311906348291194,0.999,0.97526376,0.14358359349955868
163,2,9,158.25606285364768,569.6209732003426,0.7658793085540639,0.8143362231932045,0.24644729159166398,2.208224401782784,2.44805579055589,0.28409676656,0.5032002947780161,0.999,0.18545283055897918
165,2,10,243.2765849681682,643.0210795037954,0.40357735382012005,0.9703606977439233,0.444507151792276,2.1301945665155584,2.735274612093964,0.19163960240418557,0.733105734255072,0.6949291900566238,0.12630657016521932
167,2,11,165.86326989504516,633.7001084597364,0.7692351370826241,1.7635746513169666,0.2718885990543579,2.272700335240191,2.0067095837199997,0.17018311255999996,0.8913830742503998,0.76709214,0.10432399320076317
169,2,12,106.67610962587639,572.8627885513195,0.636096425750612,1.4438655861724163,0.20499665172573395,3.1435892312281593,2.042845433183598,0.32502004399686074,0.8182981435391998,0.7266275630819998,0.12782359880292526
171,2,13,104.26369391737421,604.2103407324798,0.639127022304392,0.7831433850041118,0.1781056444,3.2384734756,1.7825106434697757,0.1786406955466256,0.999,0.537580808814456,0.3102740881646399
173,2,14,112.0461865914906,603.8253570278862,0.6294558519860599,1.4164988288000002,0.28440231885960393,2.8832332671999996,1.4531990381165223,0.3319066472898656,0.8915511532032,0.6312604996079999,0.13152783064768128
175,2,15,187.25886890308732,612.3428817564956,0.56580502184864,2.198549906263568,0.32187826137856007,1.8746654979000252,2.002608977914959,0.3270203676822944,0.8609453064947952,0.7791064712331264,0.22198544092505082
177,2,16,89.59869475393134,615.3247291976345,0.7630815989379679,0.8820979435700429,0.24596914337662,3.335542764666112,2.789166009378418,0.3449843855691392,0.999,0.94109796,0.3011959683062266
179,2,17,103.33770055315028,597.6224914069927,0.4834537512609199,1.4430788134400003,0.23698975455245797,1.88795545312,1.942600210871008,0.4128614421897151,0.8743722226343422,0.5049801649151998,0.12304268850811388
181,2,18,93.61487706864955,572.4793324483625,0.6665324290327997,0.9115429900602081,0.5005900449716318,2.0180751712,1.8662828159273392,0.1692333465400448,0.8008248081090816,0.999,0.19032518336
183,2,19,110.61454727888133,613.9878406894611,0.8941764107719519,1.020884745619376,0.205644339137128,3.2384734756,1.2639693553431999,0.19338764014711998,0.999,0.6794462519852833,0.22158359902560956
185,2,20,147.93227894072334,605.0032778978831,0.46541178800020394,1.5521427566458883,0.26936992021000594,2.8832332671999996,2.3539827377761213,0.245760341282,0.6671755358208,0.9591876002519998,0.13022045470247326
187,2,21,82.54522402720909,600.1800717957517,0.6928807076,0.9240044333241918,0.139698943241584,3.202332111612304,1.593771201357016,0.14436578359580957,0.999,0.8954100814475521,0.18192628423999999
189,2,22,214.3282611237545,628.0982543196195,0.6081111506,1.5013187786685442,0.35009765497755396,2.6233962851599357,2.256209454514763,0.29846198592707834,0.8530638806015999,0.999,0.10410779915685214
191,2,23,94.70763942126746,613.6472088162036,0.650153154286976,1.340401957983968,0.28011178831860395,2.803928089211391,1.6889989458399999,0.20749405815765434,0.8374538118959999,0.84747168,0.16974494493184794
193,2,24,125.42031989446639,618.0152514703408,0.5672370977925199,1.0986577672635487,0.38293277057543196,2.8425378836800004,1.9058482250800002,0.2387781685397888,0.9586023562336895,0.999,0.19032518336
195,2,25,82.30758908834753,622.1044289249608,0.51817151142626,1.572540339780608,0.19853320996108595,3.682638522863871,2.3583257423856807,0.22173693581311515,0.8019516519936,0.8489646115739998,0.1171205477314891
197,2,26,150.01918601467867,583.3734701412806,0.44585493339690796,1.205468833285376,0.33558755465237194,3.1102013899939833,1.9664530956923776,0.32983428981743357,0.9647099467775998,0.7306157309219999,0.1798310139032995
199,2,27,106.74170320629241,584.0050996368046,0.6283612519149799,1.77303158400896,0.26543636095424794,3.2530944307164154,1.8194590935226813,0.28854655248205757,0.9097348584959998,0.7058890903139999,0.15467710071749757
201,2,28,107.90219774285526,566.4057174547203,0.7619024605867399,1.5671009842780161,0.27203037729999996,2.9427432018350075,1.3225748225520877,0.27528346465849274,0.999,0.5839508586059999,0.10185911253109439
203,2,29,61.75465534597765,612.7337544438445,0.796555306823168,1.7887357225101057,0.32709583389999997,3.244884800734719,1.5609278027200002,0.19139133204722714,0.999,0.999,0.12365681117690876
205,2,30,110.85575110983734,576.0024527041699,0.43618596610236793,1.6135054859095044,0.258597517268926,2.8832332671999996,1.3667843822955492,0.29564039152230553,0.7103265048576,0.999,0.26568685544
207,2,31,114.3265005069735,622.560270197329,0.507850496,1.4234639722282498,0.28135321255599993,2.4260911576000006,1.7035583395600002,0.23717547103999997,0.999,0.7963621626321791,0.19966256035398283
209,2,32,109.66764392415871,610.4345002983027,0.6441811278680001,1.0273863881600003,0.208957749634348,2.7236229303162873,1.688841182826606,0.1259624938566896,0.999,0.8680311,0.1630811615682816
211,2,33,142.13009388952491,647.4284490597431,0.5419608196377319,1.726457102518016,0.27203037729999996,3.1844158142917114,1.5510836804704335,0.26568685544,0.5885993170943999,0.999,0.18496464344814958
213,2,34,83.37156533900679,611.5922922722744,0.6367531857932599,1.7380157329610242,0.260588779630762,2.0803681316154874,1.7671203200228653,0.317017555911008,0.999,0.8553955322159998,0.11042678289202412
215,2,35,145.5472837235866,650.3660464540865,0.540084233,1.7623565430895427,0.292650617162536,2.25299661888928,1.9264935830707721,0.21448639423999996,0.999,0.4851743232489118,0.14912179456436636
217,3,0,53.54936404372256,615.0174200133613,0.6928807076,0.9221749045462098,0.16652114034396812,3.5241664888293407,1.8488064689981658,0.1328194082238167,0.999,0.917383444846275,0.1690349877387536
219,3,1,92.65511909548377,609.4115739353903,0.7343761995725515,1.715540656744992,0.28089681831996394,2.9686153088001648,1.5099791192392193,0.17494698879772938,0.999,0.999,0.19139133204722714
221,3,2,111.6527664594247,581.1245488834024,0.44255992447894005,1.4452589246787655,0.23230370897546665,3.682638522863871,2.3161588781118243,0.2676763941748763,0.8160018449365278,0.999,0.10561696753330224
223,3,3,120.78691932731533,616.8486047946031,0.5583951115015392,0.820047786710103,0.12045954464988752,3.922346777152665,1.2361725601308335,0.18912778402518202,0.74029896,0.80497422,0.3352476222953896
225,3,4,98.67500024365677,606.2432451612361,0.7301225942341156,1.5777364566828136,0.2732427758067039,3.3858425964786347,1.5609278027200002,0.22888489399527892,0.999,0.78843078,0.10053793375927389
227,3,5,170.85532558266652,581.909161190068,0.796555306823168,2.321385445959165,0.31108122187225595,2.6604161504263812,1.7807376558990304,0.2418841932679266,0.999,0.999,0.11579965739472799
229,3,6,191.6357619209407,575.7314475629042,0.5954362409355114,1.0533796447464223,0.3976762409825544,3.0205378403200003,1.869162198870005,0.23564517819133404,0.8098892999999999,0.44291010168081196,0.236712938873702
231,3,7,101.63837264009885,628.4627546276952,0.639127022304392,0.6985638994236677,0.15315304361956,2.7323000713637198,2.2785477053345446,0.21046374905130147,0.999,0.6055095198162506,0.3656952457926079
233,3,8,159.9348955755422,604.0467242582808,0.6750646914264984,1.7817596531923163,0.23289223373679996,3.9506472448945202,1.4878763815527043,0.18577591036496147,0.999,0.8446544999999999,0.09306658922796505
235,3,9,109.69307946158756,612.3086228156805,0.7330134787669678,1.2473736372684898,0.38002288394920164,4.054588246805434,1.869106,0.19127492679823613,0.9152193069918055,0.999,0.17982450988373747
237,3,10,128.36494195156786,610.626209905495,0.603445270770876,1.1620252213055684,0.5241757158352152,2.5556770666947526,1.6250279148723377,0.21128228730779303,0.7115876999999999,0.4723298486367737,0.18597133170279348
239,3,11,97.47701704027088,613.7588438473011,0.5980696554689711,1.677869882428929,0.32709583389999997,4.041374223923063,1.5609278027200002,0.21735548015275394,0.999,0.999,0.19139133204722714
241,3,12,242.16689452947162,610.9831833607232,0.44343473908736,1.2990247517760563,0.23909958709433987,1.766970711903232,2.1598394052277503,0.27250987271553917,0.999,0.8389834655762533,0.23717547103999997
243,3,13,98.12147408523981,633.923658277746,0.8273719010825198,1.0071244151508343,0.2026328676696781,2.803928089211391,1.3732237029257535,0.16138057867269726,0.8367503506940073,0.9093540620735998,0.14649328237508338
245,3,14,104.90032393262027,576.531878299256,0.7368614521298398,1.3015914358417036,0.4148818138020819,3.8521325423442137,1.6205864633399585,0.2387836536887615,0.999,0.999,0.1217945396005845
247,3,15,46.035613358121395,584.5638052366684,0.6928807076,1.008994361101351,0.139698943241584,2.7538775227021164,1.593771201357016,0.15783511120529858,0.90165744,0.8027888626226173,0.235740079118192
249,3,16,137.08562202365783,621.7034236755145,0.5555965866522089,1.4320067789219828,0.3776924796060294,3.4409073024336783,2.0294752947999997,0.15576464378623733,0.999,0.999,0.18458440670034287
251,3,17,66.78521021455902,607.9191071608301,0.5437147693144996,0.9740601574970166,0.4525118146289789,3.180203470559315,2.4555081948929867,0.16995497787164712,0.999,0.7679687379593084,0.2018132114276096
253,3,18,96.73876044965971,569.511676705691,0.5913785908916562,2.0234536240178818,0.36507166021579,3.603120082735832,1.9414507824670817,0.22409628286745728,0.999,0.8462129399999999,0.15826093321665488
255,3,19,70.36235420234061,602.9094199486484,0.6925171338203152,1.1284039843092235,0.336363837648746,2.923543661497149,1.841819570459603,0.17374307465773028,0.999,0.6436208420928,0.16206568362313115
257,3,20,96.2226128468003,598.6566564024633,0.636096425750612,1.177299121653265,0.1895973032480968,3.6404020733314573,1.8361911891627452,0.4123854318232169,0.9727601011136592,0.5405963743817461,0.09638666291333382
259,3,21,143.3417389210381,607.5944265011163,0.7607691134048595,0.9532263511960641,0.3431681413154357,3.558191262765568,1.8588736039561538,0.2123488617827533,0.7103467777643999,0.999,0.25522699733504
261,3,22,193.07542956877865,664.2564842084216,0.5715355744975599,1.7625456318666324,0.20578490305119676,2.0440393924487674,1.2903921517090573,0.20506242876570077,0.9360601435338852,0.596080841180101,0.2227500674102941
263,3,23,155.7898938511304,579.9413138852764,0.5565124811450726,1.5693566068142057,0.25720689145143927,2.201809916829952,1.9528531037069083,0.24375770907378852,0.8284476000561868,0.999,0.16358443083532823
265,3,24,86.84068160276081,586.6394177173011,0.7400561210147141,1.1385613712,0.3126451542684456,4.221936260921857,2.2915043295483843,0.20824481166560585,0.999,0.7529779243272167,0.1650579920654108
267,3,25,173.93982146252608,632.9866128610828,0.7516390955548161,1.2940365969546754,0.2690128751908009,3.1297477783137273,1.80865911196,0.2221166159658585,0.6197073624070866,0.92934972,0.18570381242547196
269,3,26,114.26165639837564,630.116722710391,0.6348912510718333,0.979242785349169,0.44405233219316675,3.0205378403200003,2.6112855583422387,0.19443895668204475,0.999,0.5866824831615794,0.16904638611075065
271,3,27,157.5233773461681,603.3206468232269,0.46351074351595595,1.190727071604668,0.19195886467597725,3.026081865764851,2.1250903903235696,0.2285280933350727,0.6340337675770427,0.999,0.13039285313886406
273,3,28,124.39280343608743,597.7988505332579,0.488134992229113,1.5363363873082267,0.19517057239225546,2.5320992677144742,1.2825759282725957,0.38480859006701795,0.7025967000000001,0.9532185652802214,0.0863890807920883
275,3,29,127.5192125531214,592.6476819179712,0.848745139234744,0.8820979435700429,0.3158194607127125,3.053355846775359,2.3751422069462853,0.31755812691639257,0.8332059599999999,0.7594472317608001,0.2387941875925425
277,3,30,70.16911363813506,595.4161710398416,0.8877449583482842,1.5398510340800495,0.339126418670842,2.651460268376353,2.0282695868543685,0.22055937105122453,0.999,0.999,0.14302146780721264
279,3,31,113.7697067992699,598.7334057965637,0.78205445466812,0.8333041581490891,0.1634952612333554,2.7973011461355792,1.438378509224707,0.13127758165501346,0.999,0.8933685464618516,0.23047877097797118
281,3,32,52.51439627940522,657.29361662786,0.6928807076,1.088828344140561,0.139698943241584,3.89826292610789,1.1708161999408913,0.10180963790743681,0.999,0.7667396527435387,0.18771154007883195
283,3,33,114.30190071820402,594.0952071235073,0.51817151142626,1.69982175488245,0.2154363274571728,3.5173617059577404,1.72171929148609,0.1572114874914986,0.6337342734714225,0.6954887890936522,0.11005115147041641
285,3,34,83.17533281751344,624.4468400998821,0.6595927851956418,0.9698887741038208,0.6106134988668517,2.1303249280208894,1.4637671882296726,0.23187934366609492,0.999,0.7299374319069407,0.13352393813059268
287,3,35,79.55852045532788,649.3567283710132,0.8774374283623009,1.0754612441201878,0.15832557670167485,4.1103353047010325,1.1086528009586274,0.21975024325197537,0.999,0.8067201239071665,0.16055947585395666
289,4,0,156.8288990992762,626.8271237405846,0.5218624254547766,1.8652315938195556,0.26056977586478897,2.704069331251697,1.4113597006633698,0.2795325433385542,0.999,0.999,0.22888489399527892
291,4,1,105.74898124477545,629.9165560747679,0.6200035147746319,1.008994361101351,0.17640344358887777,3.5498032043134824,1.3249657505361416,0.20133131115125474,0.999,0.999,0.23815877232994465
293,4,2,116.55860514387439,604.3365282817534,0.723312028277792,0.9778927122788916,0.16652114034396812,2.495039390761397,1.4054257016030254,0.1328194082238167,0.9790999199999998,0.6991929663240369,0.13008932656374475
295,4,3,134.64773310917883,577.2550529110202,0.7301225942341156,1.5020997709494395,0.287145368239749,2.5685679105406214,1.9825656207907265,0.2419450660466495,0.999,0.7306230352104,0.09208671504746932
297,4,4,103.59038025997938,686.6672655750922,0.62449338175988,1.1440319411884874,0.1220968763931444,3.5715105276415264,1.367513321530961,0.11712384364147346,0.999,0.810719839224908,0.20206021020245785
299,4,5,63.880446491050975,643.0312974046248,0.6928807076,0.963347456205126,0.11508957740014654,3.055757576740722,1.6207378100839769,0.128089506147548,0.9665226762335999,0.999,0.2806202753807134
301,4,6,100.15473413702159,666.9045519692212,0.881288829610592,1.1863755697829685,0.15996646592707298,2.3485618289108188,1.803001484671165,0.149387776053591,0.999,0.999,0.29453836965185143
