final result:
  alpha_initial: 0.30878934527484336
  beta_initial: 4.532078592451914
  evaporation_initial: 0.4
  alpha_final: 0.0011042908422869717
  beta_final: 0.001
  evaporation_final: 0.001
  Fitness: 288.01084238691556
tours.size=2424
582.6734640524874
585.4769248509748
587.8691592480603
587.869678519589
588.3506202066422
589.258986829464
593.7077826849242
594.023454786223
594.377522678825
596.0526761210012
597.7854924232078
598.1426659350287
598.7165164018472
599.1420629826615
599.70147804809
600.40698074394
600.6570261763476
601.9276520926319
602.3774130809852
602.8057823647481
603.5204033835926
603.6180492049359
604.1047648303604
604.7388105207723
604.7456915480376
605.0565516837016
605.1533737973343
605.267533549709
605.704106735151
606.2413665331453
606.404523539976
606.5288688911621
606.6203952740198
606.8992935043702
607.1643555858204
607.3613298913242
607.765074834109
608.3693955601748
608.6806994173926
608.7746930408725
608.805249020472
608.9212839788403
608.9764743029099
609.4294675730102
609.514594020935
609.750020291792
609.7890091866327
609.941815130809
610.0529271794155
610.1169859131626
610.1355114881941
610.3037684035468
610.3721738611326
610.4586549790738
610.5262009664827
610.5368938632831
610.5837202126523
610.8476857005935
610.919763090541
610.9431487113194
611.2942145202109
611.668273655623
611.7857842440827
611.917067066268
612.0366480249534
612.0480470172494
612.284591342842
612.4493161864998
612.5286542152286
612.8844224117888
613.2743736265448
613.3742615322989
613.6202716108916
613.6942261502257
613.8404706162762
613.8621441448321
613.9060465744554
613.9634437491326
614.4936158098303
614.854732221823
615.091530210628
615.1679134438417
615.1687918270942
615.2714978963793
615.4115113569902
615.4873441698222
615.5275000856764
615.5431880548979
615.5507829816055
615.6081403211092
615.7016790639814
615.7348297563202
615.8475246990196
615.879873124371
615.9285544860163
615.9325708150747
616.0829992552354
616.0992553581664
616.1199791330492
616.5416987466211
616.7232906835861
616.7334891790704
616.7563423762643
616.8797123785735
617.0317549252361
617.1287837906399
617.2339079173795
617.2730890617454
617.3874748289858
617.4401828782077
617.4967610608526
617.5116470320397
617.5120489608239
617.7054956543435
617.819187917334
617.8503774216825
617.9094938684151
618.0102000521408
618.0683900659142
618.0962300529017
618.1163148285646
618.1729045165343
618.1827796860725
618.4359771575321
618.4572375293992
618.4698810273109
618.5332856305905
618.5719677424975
618.6126730015912
618.6338247303235
618.6789798904717
618.7392262959266
618.7889059864768
618.8257787094974
618.8726462448707
618.8731336627609
618.9036296297937
618.9275439586216
619.0669355271805
619.0784196481555
619.2178566782053
619.3083649433995
619.4217770840881
619.4374181937726
619.4720719846518
619.6003650643902
619.60268177847
619.628322232718
619.6410645177649
619.6608555372625
619.699030421183
619.7386821751743
619.8969333013242
619.9982454145161
620.0480391962484
620.0728077110888
620.0816551900485
620.1590262177749
620.1723409296372
620.3488338391511
620.462253540432
620.4628911791812
620.5332058734597
620.5569112310684
620.5668566803064
620.5796339456887
620.6949508159862
620.7552518196594
621.126386515188
621.150962761554
621.1561116205161
621.3024610822608
621.3034093425086
621.3098811298233
621.4116491756229
621.4515502415665
621.5508058300356
621.5970428988702
621.6195251230187
621.6277131462766
621.6447807840681
621.7932459954801
621.793735449913
621.9768625326744
622.0184836824777
622.2545392410752
622.3610918614792
622.4181378435453
622.421994303748
622.4506450684307
622.4511690835612
622.4975285589977
622.5277125017686
622.5291165692593
622.5695885079177
622.5829333213546
622.6297853597288
622.6865753686734
622.6974030975769
622.727678967976
622.7969309341382
622.8889133998127
622.9038688014176
622.9198433010906
623.000527011692
623.0134764017621
623.0330308623026
623.1582836133377
623.1926008832157
623.205372252549
623.2253834648046
623.2271852607404
623.2350590033979
623.3182881619455
623.3571524637861
623.3928114521235
623.4039829472739
623.477339683135
623.5329549944613
623.5873309648158
623.6304757515871
623.6552092978799
623.6672944673593
623.7432704002113
623.752276781091
623.8071093558941
623.8459113621645
623.9560286764444
623.9586672641423
623.9768381739705
624.0647524305774
624.2125129194288
624.3026622758053
624.3105165382485
624.3395490777468
624.3697458740143
624.3879559244623
624.50754954139
624.5724877629266
624.6124176942884
624.7823401773295
624.7949847901396
624.906820374722
624.914798290214
624.924677097024
624.9344606878867
624.9796515207787
624.9866713137806
625.2143216704326
625.2670693560975
625.2737261432814
625.2984421544812
625.3678751432503
625.3781201462144
625.4294579197092
625.4527036710906
625.4576158842291
625.4651658247828
625.4770507327693
625.4898951021347
625.606681486618
625.7066179932896
625.7359392223331
625.7427785728822
625.752474134491
625.7837036157855
625.8194659577645
625.8241918786945
625.9122760506311
625.9404844114199
625.9750740059628
626.048053041803
626.0512880537156
626.0931487346912
626.1048536520267
626.1089142412834
626.1163290568505
626.1669214091103
626.1815466412844
626.1954578810212
626.1991851210863
626.2309563827351
626.2400298414808
626.2772238882017
626.3036678603386
626.3286539597185
626.3375936916641
626.3633267037135
626.3687388737065
626.3773153833605
626.3890367493395
626.4045098349628
626.4160689092045
626.4316508674996
626.4703156737066
626.4924935032184
626.514266731291
626.5143189862692
626.5464608479357
626.6654769917071
626.691020879764
626.7885001060291
626.8484816912714
626.8843485717794
626.94689276948
627.078250444581
627.0838516116586
627.1020297168998
627.1367335486032
627.1728234601196
627.1994034037788
627.3073600646304
627.3268847497671
627.3651518191755
627.3843201686503
627.3847536753314
627.4079408670749
627.4182940409372
627.5000138228824
627.5220762574002
627.5449656555339
627.5885234696275
627.5969411495804
627.6011523132854
627.6340374146752
627.6831123761862
627.6929599297754
627.7108211119107
627.7461046996934
627.891001856777
627.9019144884714
627.9091612403791
627.9498046976215
628.0275116495543
628.0277784606837
628.0604480798931
628.0619149266881
628.0692882346348
628.0738147594665
628.0760041515534
628.1360204865547
628.2463203627931
628.2981945234138
628.3700238992185
628.3985595437596
628.412651517361
628.4378569822062
628.463671466787
628.5124495494646
628.5496148754495
628.5765238271047
628.5856382091424
628.6194442088664
628.6283730201852
628.6517628837138
628.7857412468277
628.7866342286094
