n,generation,specimen,fitness,distance,alpha0,alpha1,alpha2,beta0,beta1,beta2,evaporation_rate0,evaporation_rate1,evaporation_rate2
491,6,29,125.44909629910956,682.7008063013226,0.7005099061868232,0.39354917070442147,0.2983672734506477,3.018113504067647,3.001637190619259,0.3584209888360658,0.7947844199999999,0.8076115799999999,0.19125111411716803
493,6,30,88.85032685498118,623.0738206362056,1.0776863965298706,0.5930655469622566,0.23757926380538236,5.1041159142231045,2.542549307816384,0.34328400982012397,0.999,0.5523302117051999,0.28808793533577604
495,6,31,169.53493348186487,583.6518033978851,0.6041807184957309,0.6126901064531283,0.22291795706672998,2.0092190161717527,2.204604251586353,0.22833377485410256,0.999,0.999,0.17985478522127568
497,6,32,100.89773771138823,588.870481545432,0.9081731633222387,1.1220083856114615,0.20234051917846574,2.9895946141540426,2.6721657495119526,0.1593629837711319,0.999,0.7938253799999999,0.19100273525941486
499,6,33,200.35836501550227,643.3637562500267,0.6641765067676215,0.8071849522680172,0.3375260257546321,1.3957805172105084,3.0825264265899146,0.2465365754903345,0.999,0.71632296,0.1914638994519699
501,6,34,120.40679359974433,629.7581421651157,0.7281521886395979,1.3705603895192755,0.4341469049618272,3.7995153420391463,2.745261522051254,0.2173117096909866,0.655013786544,0.8035099493363999,0.1288962841944116
503,6,35,85.44272856741418,600.8691408855858,0.9037234637174755,0.7206967078174774,0.45508204165494265,2.3146964306120843,3.416909839679706,0.14154926086484132,0.999,0.999,0.17767523024303492
505,7,0,61.17749128169021,686.3182975963546,1.0296302166825941,0.7707274732741666,0.32617550253576355,2.449133999302034,4.209086216911048,0.11272416938232503,0.999,0.999,0.14094976015179958
507,7,1,162.16284304905616,607.2638749396824,0.6833900128278961,1.303766240259636,0.29510497369132477,1.9710016637277157,2.4798172037637167,0.16749848546420343,0.999,0.999,0.12276244657142592
509,7,2,95.0046618688076,598.1135093146559,0.6977688901406621,0.8032987922768474,0.37648124896559887,4.600043052942801,2.1616277935178814,0.2796202887467174,0.6925382088283711,0.7377649298491654,0.10615147633138977
511,7,3,141.45151899939128,649.6421947475382,0.6753485457996078,0.5467033819881263,0.21898547526682577,1.9971428218099532,1.8206873411224285,0.21200057525653496,0.999,0.9785005199999999,0.22532839206685792
513,7,4,95.69980527742086,604.0170453903194,0.6118688285510593,0.4900982710404765,0.37704563246325135,2.4092607869499956,1.4320392798304569,0.30363748163994253,0.999,0.8174342906568,0.248049572453184
515,7,5,110.41920836471843,616.8423321584008,0.4860933145637756,1.3824088643392116,0.5124733719853507,3.211814215090914,3.557104689479079,0.293175350188816,0.7374342116102457,0.7175270152398594,0.11583998747480766
517,7,6,68.08061631871931,587.7844644858062,0.683254236024242,0.8705592170597827,0.16081497599975186,2.2090876998444338,1.9238832543374258,0.22763179606947578,0.999,0.8599385862143999,0.2734269454338979
519,7,7,116.0082173144798,612.689463685131,0.6063856261824487,1.455446404651442,0.3540349622699886,3.228377331319603,2.887350363030246,0.14897249812357383,0.999,0.46608942783982427,0.14992330462568262
521,7,8,114.17490323057336,664.8838825018706,0.8158309973139424,1.3646260483549557,0.34870060122259705,1.9825803266215953,3.0833055184716542,0.17846262133700497,0.999,0.999,0.10492450053222341
523,7,9,159.86558307109385,630.5582653896963,0.781268874230626,0.6502086293003603,0.31847124391222525,1.9542701005975633,3.3081929270355888,0.23837828249854734,0.6470491607424,0.999,0.1366752927461479
525,7,10,173.86064350415154,615.6737510516315,0.8503174173351287,0.4817504069167002,0.4370610327921698,2.7493517426048286,2.132839578167521,0.1919613233520161,0.7077364974575999,0.999,0.19953984673085395
527,7,11,121.07690020092707,622.1837812003205,0.7792548255101667,1.5788216986762307,0.28969853326189016,3.004322666311614,0.6400626481197645,0.19497791243087165,0.6642047176127999,0.8646744599999999,0.42750787975844684
529,7,12,119.63948576165171,698.2617160445768,0.8816004521484991,1.303766240259636,0.34870060122259705,2.2562730683595333,3.204866157800152,0.1829185163964218,0.999,0.6599182441046083,0.10913354486484318
531,7,13,95.02354431194192,651.2661799591726,0.7734681594048124,0.3191764601307478,0.3422145749579937,2.5989469653310793,1.8555370032361969,0.27931453953707647,0.8470520999999999,0.999,0.21562155572083283
533,7,14,97.60432911219004,638.7704835220763,0.7681977647204451,1.0071764337317595,0.19942361684775103,2.971403936626543,1.6742016855895148,0.30756235890351263,0.999,0.7542553704191999,0.1976608824054655
535,7,15,60.56658161452788,616.9904636099428,0.6826427618851664,0.4048331273305423,0.3712472828479441,4.874199917550275,3.0892056525264393,0.1678020199414522,0.999,0.9160826718186538,0.1517334478175714
537,7,16,164.18750166418772,567.284901371379,0.6192568628407523,0.6858708354339921,0.22965604402942363,6.3877930402736025,2.1137652391724626,0.2773430079954981,0.999,0.8879988457789992,0.279894811566975
539,7,17,106.55187826510132,710.7873478524982,1.055733138898836,1.1830007614533005,0.19736294240667546,3.138655801615763,3.4369395870222736,0.17936622549408437,0.999,0.7568648703071998,0.17356036547552509
541,7,18,135.55850697994936,618.5788848229091,0.6721362166603906,1.0424573555719618,0.13685581220052287,2.8190083454704125,2.0164605165361427,0.3090370375692916,0.74701224,0.999,0.170479017123513
543,7,19,132.66179552204517,588.3856466484343,0.7004627355883448,1.156400738336446,0.3577735764612731,3.359844081847607,1.8660863701870152,0.24522713958039366,0.9372434792646744,0.5746093089130814,0.22961096607070738
545,7,20,122.21756504165978,587.2113261945972,0.6258622415480437,1.6733839693732426,0.3550220290779704,3.2265314575249264,1.8184499555199336,0.23573075045039665,0.999,0.5763487891255914,0.14657868974333216
547,7,21,112.08565603407283,606.2521372563256,0.7279734442558401,0.9590927680206773,0.2209639405636517,2.9895946141540426,2.004231198763945,0.1458330664489628,0.90687222,0.6660353703275999,0.22398508758401062
549,7,22,116.61209049931574,676.415376910719,0.6982798437837565,0.8006496257159196,0.18778417865823838,3.35281576576869,2.333785820506557,0.29572024234498495,0.78926994,0.999,0.17367840136173046
551,7,23,171.902592425354,586.3950695566915,1.0343637389528122,0.6265615032825353,0.3379300109329909,3.3016243828226814,1.6889828365404127,0.2808504135581019,0.9084212059093141,0.7836021168658306,0.10246727207277405
553,7,24,113.37628268740741,632.0613165338654,1.172508896296327,0.7206967078174774,0.5354677334928717,2.728425270619688,4.0676261495483095,0.12616002522361575,0.999,0.72375552,0.14154926086484132
555,7,25,103.18089051546087,639.0561335883774,0.9937115065114177,0.6273163601514378,0.44228470466732206,2.097485162509537,2.6128878315942683,0.1844306895363937,0.8748649744847999,0.9210981782016,0.13587768920499785
557,7,26,87.60776565050514,601.5516992147975,0.7347041499004745,0.9986378576897609,0.12548662517794043,3.329981798170379,2.2693742091513402,0.30996057370341573,0.999,0.6191278619904,0.23961409830338176
559,7,27,158.3050582488421,606.365670922238,1.0075091439264252,0.9465711544372534,0.19347800443844893,2.3329002612089655,3.1879471824827497,0.19892962538182854,0.8752838399999998,0.7989217389395998,0.17956549147208106
561,7,28,157.10894259745362,614.5701402629426,0.40854198715827084,1.047266290861019,0.38075278213665203,3.205238275371225,3.261113061037362,0.2791596626618962,0.7273780486918731,0.999,0.0962717193440548
563,7,29,112.78061247457435,679.9222337477194,0.8552765820785198,2.2552489397400612,0.42565431654792685,2.232216818451398,0.8605837482834952,0.1395536637467472,0.999,0.9199539955295999,0.22927972897456655
565,7,30,73.68646405491666,637.4772678010634,0.6892945025387291,1.3687720249989814,0.3300303375567267,3.4983783254681873,2.127484775452968,0.1370315773732154,0.999,0.4941933689177931,0.1641419572656267
567,7,31,126.01629483485601,614.7572547590456,0.5718607627343835,0.9914099244182322,0.2700922807486346,2.6331669358907464,1.768308051659831,0.15583194248843965,0.999,0.42140592906931773,0.10487602785276903
569,7,32,84.17887609234663,617.2718249279523,0.8000632177088893,0.9882611159720543,0.19257414761693298,3.2242689852152386,2.5002401996718318,0.2137042753371194,0.999,0.5239146776832,0.26680886432823037
571,7,33,112.00793478379035,588.3485743674296,0.886813772513161,0.7339871330437363,0.21017161645259605,2.9677152874954373,3.1280239511459196,0.2493002264850643,0.7542318021107004,0.88739172,0.16785321741370415
573,7,34,116.36353383655808,597.1924111550713,0.618395074667013,0.5347035965207544,0.3172438685956031,2.317546736301278,1.9942397535223537,0.2983775355298168,0.8065326599999999,0.95967936,0.2708909397436665
575,7,35,98.31881178069466,583.1827062663342,0.854734634815771,0.6682543970061314,0.18532132893875042,4.71120107114621,2.5181408344613465,0.40536349015599515,0.8050341599999999,0.6702416653000259,0.27740563469352547
577,8,0,113.83235252435907,646.8645133451271,0.7137782432689048,1.3687720249989814,0.33515900900235823,3.3816724245305685,1.631695723381408,0.16727170586793655,0.8056335600000001,0.4999457797319962,0.19142235056317383
579,8,1,90.25361653547111,629.8623964855087,0.582744820110891,0.42127744896270886,0.35416248289128166,5.326330701902238,2.5337046920891346,0.2162699553813412,0.7736855399999999,0.6619796603095957,0.15430988176151375
581,8,2,166.21911293455616,630.491704226652,0.8722600861855923,0.6704882720570596,0.3358710047243643,1.8715860105072597,2.6128878315942683,0.19452273686782512,0.8193285459045049,0.7098166780857169,0.13180135852884792
583,8,3,147.21614188486888,611.9443766345404,0.6826427618851664,0.3900648148455241,0.47845607318877337,3.578930031460464,2.745933120417701,0.15985827231742386,0.999,0.6784691484023314,0.1678020199414522
585,8,4,122.11622921994751,605.7768276045134,0.7915526506101893,0.5984886379586912,0.2284196571967462,4.71120107114621,2.251620808541958,0.4221455386484533,0.6681944534832,0.725617031687114,0.3282207988566854
587,8,5,94.38358406982525,645.0647932846623,0.6939539973603815,0.6606848010110103,0.17312697056229287,1.7504810933567292,1.8089119910582212,0.2731809184629779,0.97784118,0.8077747115746342,0.22114224492802795
589,8,6,189.8501280507387,627.1142820703891,0.9831115234928746,0.7719298081324742,0.2565435562544287,2.043704357057575,4.209086216911048,0.11584211990744014,0.9623766599999999,0.7422170399999999,0.10900772550619875
591,8,7,95.65125265105371,596.8651769394281,0.9672415871963356,1.2270793698250506,0.19736294240667546,3.167280342526499,3.421885791631116,0.14212979708151247,0.999,0.999,0.20182293538955956
593,8,8,81.84929376290154,619.4353845811384,0.7681977647204451,0.9059552021417177,0.24711776905305913,2.3563233217448483,2.1760603828618272,0.23193892609631692,0.999,0.8929629330392908,0.1890389147149391
595,8,9,187.79362614784054,578.3207358981352,0.5584646823567743,0.8796478552858868,0.20080966053089014,2.2090876998444338,1.5645403400922815,0.20125837617686632,0.999,0.999,0.25255900095838274
597,8,10,120.9941408308,607.7155527679644,0.7361795851140753,0.7503256866252899,0.24186129278131846,2.7716680156034887,4.052542710146607,0.23425246481442583,0.6902427760196286,0.7447523749271999,0.1426651636086037
599,8,11,104.36464556857686,593.6458555858705,0.5917557045677753,0.4382075703476721,0.4105846449385122,4.493134967996194,3.7562887211329987,0.1742657537495969,0.999,0.7998867457251757,0.13583785182420263
601,8,12,67.65746805704214,621.9216669034256,0.6826427618851664,0.4048331273305423,0.46083667714480997,5.9343383996174595,3.6489697167642303,0.1355336915067109,0.999,0.9792374112138318,0.18838617947238392
603,8,13,83.47482153550777,578.0165066529999,0.8951399177795137,0.7050614925512074,0.3829691810372907,2.9824084363100583,4.036850408915048,0.114962871386258,0.999,0.999,0.17262962824351805
605,8,14,100.7411293849018,639.343382216699,0.6565931140916285,0.43932490977910443,0.41129743972158034,6.232346982576483,2.508311421625368,0.21004785648191215,0.7178214599999999,0.999,0.17263624758892002
607,8,15,71.87242641776925,595.8051901586847,0.8418487068120248,0.4048331273305423,0.2793635803430779,6.26012992210652,2.4653096789421993,0.19070699566346042,0.999,0.9536237397097822,0.13417181856716567
609,8,16,125.17636143466677,626.6057417344447,0.500967769989427,1.7724969976784506,0.3682018683040348,4.129686481479595,4.19802381242942,0.23945389902021735,0.8882247592003087,0.6701271806131143,0.293175350188816
611,8,17,145.2179001908122,597.3239809090181,0.6760652309198427,0.948283592706039,0.3207669944626934,2.517044274017964,2.180394560018638,0.16505096020605572,0.999,0.31976281897779824,0.0986715620449992
613,8,18,130.32432079378884,595.8569456658925,0.7906004416249025,1.1845642540344405,0.1388810675494338,3.1243887219513398,2.5598087204385287,0.24362281171941066,0.6992999999999999,0.6376274025066732,0.2507417770285908
615,8,19,89.5908155703479,588.2939697598827,0.8569171396660973,1.3687720249989814,0.3790398426839007,4.1761541422443935,2.712755837180079,0.12645822086309808,0.999,0.5565506882078401,0.1370315773732154
617,8,20,148.43599769944183,573.0177945123314,0.8099761840432098,1.3687720249989814,0.4244454165249551,2.9039338804046326,2.576937209115162,0.10032081779493099,0.8804986199999998,0.3801533071063231,0.15386010506250783
619,8,21,126.01839760102723,601.4076657555348,0.5722030039673237,1.2235947456761458,0.13685581220052287,3.393071204942007,2.067880259707814,0.39307038882513334,0.6578637992784,0.999,0.1538061692488334
621,8,22,112.42225929481333,586.590380145633,0.8640892079942435,0.3152516529148398,0.3957718783528793,5.562631913905076,2.4975609859545753,0.21664247586561125,0.999,0.999,0.18285094329599894
623,8,23,103.09997193884465,628.1470695723608,1.3020703720168085,0.9570431326634635,0.3515780506732488,2.629145348250733,4.750037977508456,0.11272416938232503,0.999,0.79622298,0.11272416938232503
625,8,24,182.36186830856968,607.1294779754701,0.9292412705560413,0.8735733473078714,0.38799880728639213,2.1572951919452032,3.440338710254414,0.12123258968730292,0.78639282,0.999,0.13302556463606538
627,8,25,130.7294209558729,596.2720749853199,0.6244556204826596,1.1188392594622012,0.21648279184902083,3.5790230882806537,2.4058791309962397,0.11420187433618276,0.8036520239196,0.8131359422181534,0.25208625667230056
629,8,26,143.88388210702465,612.9289482419896,0.9901582382365213,0.9567751168171847,0.14773133160285395,2.3299212540962357,2.4562859769616012,0.1860594902795096,0.7468324199999999,0.5351683649598351,0.2663926424998783
631,8,27,106.62217492321929,635.6673088885859,0.7288440240095544,0.4536802924742454,0.3712472828479441,4.874199917550275,3.7275591085645026,0.15137084614878518,0.9671119199999998,0.6530753367395181,0.17007802165871577
633,8,28,96.70735769263354,593.9089165114101,0.690342972239231,0.5126806724513987,0.4005832431385886,3.4563926455332505,3.336465672954655,0.19628473480631428,0.8859531599999998,0.9444445913381592,0.16032763030195865
635,8,29,135.38135136336575,570.0621443567618,1.286669777525559,0.6972443123584807,0.16046291776107197,2.3329002612089655,3.7177840042113823,0.18964359046900478,0.999,0.7862188832904602,0.17940388252975617
637,8,30,87.29047932889216,606.6944196676047,0.7216775582679985,1.1614030632116359,0.31816904722493794,3.7131087870854245,2.6702486913665293,0.1350172131858291,0.999,0.999,0.16403362357383136
639,8,31,151.79421556035606,670.5797253859829,0.5788947149338588,0.43835331027351115,0.28671427654346726,4.874199917550275,3.3331293308499266,0.1891565049992014,0.999,0.8282486652446813,0.11473476390173477
641,8,32,66.21132668502275,587.3027117413662,0.49009654446783635,0.3242875283168576,0.4037017203145114,5.190048072207532,3.1879984492942346,0.12669388109619523,0.999,0.6445008029312957,0.17234491936911028
643,8,33,134.63824987276178,605.9368182550314,0.8911861377474525,0.5895448588568756,0.24151338909758077,2.9688892166339116,3.194359711738133,0.10847672267999901,0.999,0.999,0.12343534295533697
645,8,34,118.11474270698488,589.1376710149899,0.7427383498125124,0.6577074884886659,0.13822690447082672,2.2090876998444338,2.3153165412649184,0.26611978014890275,0.77410512,0.999,0.2500161303658475
647,8,35,217.7155363148653,590.076783182214,0.7835065596031054,0.5781429167021005,0.26762058266987887,2.4749545106308606,1.8913369822406,0.28527279416934714,0.6248692436615998,0.8558612468351998,0.32759924906960564
649,9,0,91.33369259172628,618.2757318528869,0.8523412021402802,1.5151211299118723,0.4395118591856902,4.430732498755611,2.0608806095057064,0.16284025100541138,0.999,0.6320523545701157,0.0975089298272326
651,9,1,82.5289527505978,608.8157205428615,0.7665277064043302,0.7177283267303008,0.2030225358389896,2.0366847521205544,2.1977918908959175,0.22513932214207855,0.9493273311911999,0.999,0.23109364594978918
653,9,2,74.97701890103053,586.0456398794768,0.8951399177795137,0.7050614925512074,0.4686087493008496,3.677607842813933,2.9839590852618247,0.11439035628675444,0.999,0.999,0.16461270830788907
655,9,3,83.8290912124412,612.7042973683981,0.8370155960578778,0.38727146626694325,0.389001455911477,4.9672786140157985,4.682576878734866,0.15890512127012812,0.999,0.999,0.20853973295233952
657,9,4,131.17924467622822,635.9720219067087,0.8947143469936487,0.38832310954040555,0.40488228667396786,5.337736329709306,3.256097432513264,0.15058977258265743,0.8690467713119997,0.7143207418189501,0.12456514306284343
659,9,5,109.49170442976788,606.8899445670112,0.7731431637888552,0.4230840935497822,0.33839189831590105,5.05113337455735,3.8731575673450314,0.18453014370613807,0.8699171720399997,0.5425358052429873,0.15091363017821166
661,9,6,99.63775457504482,620.1125928407209,0.5469254411223656,1.3687720249989814,0.2716731895171315,2.987031252587851,1.739289739381178,0.16727170586793655,0.999,0.6118936387295848,0.16860097792903223
663,9,7,109.63610343736786,568.4761222745411,0.9188099304274044,0.4434724858935749,0.30580381182750854,4.178749073314201,3.347348079490923,0.1068496528795045,0.999,0.5041349754427037,0.17127196937075997
665,9,8,85.76715124576435,581.289543375395,0.9287412832862527,1.3046737450894232,0.3108384323768753,2.9915032254032434,2.7436271254052813,0.11120827781264,0.999,0.999,0.11657541560145047
667,9,9,114.03343186859775,609.0400491263983,0.5885101615752121,1.1512193993456432,0.32755760267818473,3.5155866525419786,1.2276552283577038,0.1954536428725665,0.9609919357104,0.5600592602869714,0.16315692627901557
669,9,10,130.20104680124848,625.7985611720347,0.6465559292153281,0.441614658901946,0.22689994417096912,4.629710049685953,3.944291924954569,0.23898032841599104,0.77116806,0.999,0.10287348400957343
671,9,11,101.62507762148869,571.469677846058,0.541497870051623,0.3498932715527566,0.4500870479786488,4.951202059924541,3.1879984492942346,0.15509358148271835,0.999,0.46959617503180073,0.16652310799282172
673,9,12,109.32143962486828,600.888062679327,0.6101551057232193,0.33329911373123544,0.2793635803430779,7.751668477347619,1.7825175102623676,0.17048823998322035,0.999,0.999,0.09929787948518798
675,9,13,113.34409800812375,586.8882527945677,0.5396973675464125,0.4564007710899068,0.41250412644586226,5.326187400424661,2.6604638204928,0.11983075800874338,0.999,0.999,0.1334301631967001
677,9,14,151.20990370347272,604.5979450540744,0.9621142864277769,0.6885630536255091,0.4652079829732385,2.2489149054839626,4.036850408915048,0.0868889381937338,0.999,0.95080824,0.114962871386258
679,9,15,225.4919979746311,620.9220332007365,0.5749238006659749,0.8631397351047098,0.15838314017258062,2.805739359826735,2.4058791309962397,0.1102482054466641,0.611884577971905,0.6079817439965134,0.2832441179969969
681,9,16,95.37678914537662,583.1946798495056,0.7645164846042722,0.5024060076797496,0.2545728562234332,6.7765906406803085,2.499774708253811,0.2043692448327907,0.85975938,0.999,0.09701964200591748
683,9,17,90.93464400294158,586.6370819473881,0.5718446480850715,0.3729306575643862,0.4037017203145114,3.9101822176011543,3.4073965025746635,0.129331647700618,0.999,0.6648412482718075,0.13367071946268194
685,9,18,104.48610630662597,606.0103464315757,0.4694368585462925,1.7724969976784506,0.42053808186477026,4.246391421446209,3.234577347476868,0.20826263413384383,0.8888109875413809,0.999,0.27259444060556115
687,9,19,172.87907748879877,636.0725899839491,0.9045375040030296,0.8590448417748193,0.1790763625219898,1.8159712576023197,2.2447368485449464,0.2921688264250085,0.999,0.999,0.22097892974517522
689,9,20,120.73439623342631,626.1248973313224,0.7681977647204451,0.8469231611701632,0.25512438477037824,3.0121823551193088,2.137544114085173,0.17541077102812258,0.86779134,0.999,0.16332584153541307
691,9,21,76.32398026172825,581.8897435153731,1.0019178199252632,0.39689030137231707,0.19895715464873323,4.97780490886222,2.2989012756136007,0.20273297880999822,0.999,0.9310228570786603,0.19070699566346042
693,9,22,64.99252630516548,595.697387517532,0.5795500905382641,1.0958514542275561,0.12431708268671096,2.6416416558955502,2.6336522987638715,0.3004315595868259,0.7096113657296389,0.96045858,0.16885764097152423
695,9,23,72.47944882744048,634.9826006734595,0.49009654446783635,0.3591549233614861,0.4482219460307957,4.7989260494859725,3.3544119683473936,0.12669388109619523,0.999,0.5517313573573651,0.1702457582511945
697,9,24,98.74188485260606,611.8943379499749,0.5964509782798991,0.5323177589602996,0.2781096313152078,4.264686466399084,2.4031175522588604,0.25064390208965154,0.5823840533795999,0.7268404274267298,0.13913504798908646
699,9,25,147.69357398664863,610.1935266940158,0.43850116866809935,0.43835331027351115,0.3325942950759529,4.931812960575718,2.7181669693081147,0.19973413675875673,0.999,0.8472818195720041,0.1891565049992014
701,9,26,140.4500685588515,636.3563528625941,0.7895855769620964,0.42171466874022584,0.35748022719477196,7.187670669616667,3.231673539955073,0.11458560414743367,0.9276114599999999,0.9468638223991024,0.1355336915067109
703,9,27,97.04429714462992,682.6825564725323,0.7606546177655097,0.5655419261392987,0.36803986402998357,4.394465724098998,2.8964742328656548,0.1742657537495969,0.9036954,0.8155325304715602,0.15776208110862894
705,9,28,69.37956865013075,599.7370963263267,0.5277947706683023,0.26478725262128056,0.35213286256153575,3.8360683311300314,3.4668845536384945,0.12663306803326904,0.7519872599999999,0.5798444823812282,0.15448653882408306
707,9,29,94.91476616761406,605.3986343677291,0.4562798828995557,0.3110955116649278,0.3003217837763713,4.630145686177784,3.51126149205267,0.15102670789953046,0.999,0.999,0.13293653010616951
709,9,30,74.27080193316442,588.8244524803335,0.8654408406627762,0.30339813894660156,0.5352710172372396,5.871671786117498,4.141799566710407,0.1355336915067109,0.999,0.999,0.1492998149554537
711,9,31,109.26049954638017,608.6854042408648,0.5562385401566353,0.9294915126054273,0.15049486244442695,3.4633077788843063,2.4527541336446324,0.39307038882513334,0.5083445149784052,0.999,0.39307038882513334
713,9,32,104.23002725404876,594.768848138893,0.4671306203940736,0.37586870257093696,0.5166009434176677,4.760312091828749,2.2811404104079966,0.1166217175490477,0.999,0.8256699786352829,0.16686435093317256
715,9,33,83.89656315390891,604.9278079070426,0.8418487068120248,0.4048331273305423,0.3123675937248091,5.146077201168443,1.766690222123559,0.19948333160389287,0.8311080599999999,0.999,0.16002941144142985
717,9,34,99.33568958618139,623.8295423818264,0.7008727223692832,0.35979949024629276,0.3442653273283817,6.8366878879325315,1.8712686587042868,0.24088200622251682,0.999,0.9079642350524777,0.14186791408017826
719,9,35,106.06457098387489,652.0665123272682,0.6368820388191322,1.0052660114004925,0.31001418363244376,2.6905442217011375,2.61619035589946,0.27535789306154745,0.999,0.8309198684517208,0.23236663396760313
721,10,0,88.54106111861552,642.3433785971118,0.8329967969638601,0.5701245246424123,0.16118518234017304,3.5455245502504966,4.015762494634745,0.2463504817443402,0.9577753071588001,0.8635356000000001,0.10524986149019457
723,10,1,73.74443838519346,570.5734348037837,0.9438963151852211,0.6267222517090479,0.28735080424004994,5.268524956622288,3.18374654728127,0.14800041934445768,0.999,0.999,0.13809230483600507
725,10,2,118.73371316723296,610.1848914146041,0.4483167680367796,0.8101629801104321,0.11881232226534338,2.258709281456931,2.7303600111744806,0.38562193262326616,0.999,0.6939313240499999,0.18009342840176945
727,10,3,93.15456178261752,661.0100933043851,0.6095642835046784,0.6008273445842126,0.22422268030447545,7.80039795467429,2.0303170180437453,0.2043692448327907,0.6665198617511999,0.999,0.07058567034498518
729,10,4,97.27573175118607,623.8917894271309,0.5031573107735059,0.24200495740574554,0.4184746938681291,3.859545069316547,3.788056738687565,0.14787703152653026,0.9243427399919998,0.48858855774407045,0.12663306803326904
731,10,5,104.66517308236973,588.9209652225919,0.5524044548029919,0.441614658901946,0.2503296324060634,3.5644137672532157,4.550845137174083,0.2691778827146356,0.7612662621096,0.999,0.12368684729439033
733,10,6,133.06618620498512,631.518715189972,0.5680127321932268,0.2083716805777905,0.36098548272633274,3.94815824776565,2.533737907181157,0.12114732352606783,0.7578076413923999,0.5902468923951475,0.18646525236066827
735,10,7,70.84445221193221,584.4383741764991,0.769006605468575,0.6448761475381195,0.4753602883811268,4.394465724098998,2.066634365149645,0.1742657537495969,0.999,0.6965789555769784,0.12390318326109499
737,10,8,140.3627489817875,633.7607044956001,1.0399020335766218,0.4048331273305423,0.3123675937248091,6.446593831447731,1.4184755793430055,0.18880698369645252,0.5849670969504,0.999,0.2026324413553673
739,10,9,88.98744542087672,580.3173077875489,0.7052052957286729,0.5024060076797496,0.2459275620260854,6.557435699360707,2.6193139348025083,0.2043692448327907,0.999,0.999,0.0999826218727782
741,10,10,166.07874243885135,602.2709386018477,0.45464241545367556,0.23039138850577617,0.44532834596707177,3.7997024033509184,3.8554529744102966,0.09091494486380518,0.999,0.41065745931203335,0.1819418865038991
743,10,11,129.91568435985914,603.0120992900354,0.5156207725037212,0.27276379809611423,0.4482219460307957,3.8141864241314507,4.237561551373895,0.09980690564996067,0.8556834599999998,0.6176411853072759,0.16729369680311876
745,10,12,114.16312675888491,654.1148817660556,0.4001423274344667,0.25894075008340267,0.28059355020353416,3.94930906826499,3.4668845536384945,0.16362765252850828,0.9203722472591999,0.7150758125621782,0.18576079374363041
747,10,13,124.72980180494346,607.764334131215,1.1431049440060255,0.4756259110272795,0.4558245759832864,5.395383882070166,2.2974372264327085,0.13185038128247153,0.8756689077093971,0.925745394982523,0.12033491080442926
749,10,14,88.03683471685156,596.8943669604099,0.605848628738613,0.44052903830797324,0.3941129350421538,4.088964409485525,4.233611407601767,0.17667707003297925,0.999,0.8467524,0.21407020667023555
751,10,15,187.07141145221635,621.5942797875888,0.8975573617057577,0.5192934164230028,0.3549392621435486,6.243402896287866,4.6669999423480695,0.13447449692441105,0.945913136189414,0.5113833993059349,0.13749439018276507
753,10,16,149.5455082171153,583.858614797386,0.61315978678371,0.38447534545847084,0.40051320209527774,6.069873624431837,4.056624569801237,0.13920616879325545,0.999,0.4452361707602465,0.20417914278582258
755,10,17,127.19304930406531,584.2057620297523,0.7606546177655097,0.5524779076454808,0.3890181362796926,4.951596088600269,3.246310390711169,0.22599131477755227,0.999,0.999,0.12366654013943204
757,10,18,81.64931918974082,588.9601876201473,0.40406571063252106,0.3384097743803951,0.482250268427203,4.951202059924541,3.838158853043301,0.175603156697993,0.91784124,0.3638243325676379,0.14688004217398845
759,10,19,102.7680208501829,635.138352392489,0.7387941620564905,0.3757677995332823,0.2287410406996486,4.198280660134396,2.219037445298784,0.19854857012735985,0.7739252999999999,0.9647072640477661,0.20105094310824648
761,10,20,85.21612874468508,651.0927139961817,0.677849911238122,1.4322137016830945,0.5467879137757334,3.1235777969727305,1.888137596816938,0.1845403428543925,0.999,0.6928431500326694,0.08306395696262636
763,10,21,113.94821126415025,598.0701861184823,0.624094310497035,0.8289020399777234,0.08889417314595954,1.9242774478205544,2.9370490435814696,0.38214293516325076,0.8838777249255237,0.6758362844028,0.16217087838905186
765,10,22,115.5912417715125,590.8191878493801,0.4715414892942841,0.40899844362559307,0.5652616605783569,4.6558220746903,2.55679989051375,0.12669388109619523,0.999,0.48393460816529205,0.21955233475590546
767,10,23,79.8886642361424,596.0122681973363,0.8995565186017028,0.30339813894660156,0.62795854658204,5.37105304963312,4.975046803541208,0.15466833807362837,0.999,0.999,0.10884553709512394
769,10,24,60.28954295375752,601.2381821860602,0.8614890182845383,0.39689030137231707,0.24325695470282013,5.935634129425488,2.9001559152375815,0.23488237458968772,0.999,0.999,0.2162121492634916
771,10,25,102.447971999571,598.4394103232512,0.541497870051623,0.31338540759894196,0.41298187174328893,3.705875717812321,2.6365384775353173,0.15509358148271835,0.85969944,0.3743620707353515,0.13766798383982556
773,10,26,78.7327677629238,569.1805149882937,0.8166996500024725,0.4098595447116725,0.2657100602350869,5.427780394463636,3.3326832523352223,0.20051017626428622,0.9781418270519999,0.999,0.15167562001945803
775,10,27,94.05185311806667,586.2164944170119,0.7446393678378344,1.8102970284413034,0.3914380520279594,4.5298922920777605,1.6435522860808005,0.11799404587852108,0.86779134,0.7767291385312152,0.08257836249208672
