iteration,fitness,alpha0,alpha1,alpha2,beta0,beta1,beta2,evaporation_rate0,evaporation_rate1,evaporation_rate2
26,162.87272467487136,0.6913611102234206,0.743512829443532,0.07258509206833375,3.5925409677746267,8.165281736806529,0.07307607039470208,0.8331772387499999,0.999,0.07054985330524415
27,146.2556974303287,0.6761408526247551,0.8191803778343114,0.0716753737282562,3.091181498516653,4.744511998006732,0.11034770368732356,0.999,0.999,0.11034770368732356
28,209.6610636236188,0.8324189958155885,0.8205656660023488,0.07062351697555579,2.4314426670324205,5.419894062619894,0.07900739025455705,0.999,0.999,0.075104445452422
29,121.9464644639148,0.8588334044496359,1.17425260399753,0.06653236008398292,3.054586525595463,6.295975143354672,0.09625022320557204,0.999,0.999,0.07219282229953781
30,93.93133627836468,0.7284579687278303,0.8215025384709146,0.07818562381123216,3.756757191406266,5.467932577762895,0.09763964113276591,0.999,0.7929674957006388,0.09581223826538969
31,177.02798672042204,0.8440685205894904,0.8728108630461453,0.07505402755051263,2.5277226432205455,5.011790691029015,0.11097712011169482,0.999,0.999,0.1503172711963304
32,165.21503356023058,0.658548706424641,1.1293731999895182,0.06918616158587067,3.568301506393784,3.5690133407780387,0.11326790662201504,0.999,0.999,0.09411996558645438
33,163.09644448472736,0.5525461241146398,1.2294546800514345,0.0594752843775483,4.15248970132645,6.27360462526837,0.07475707174591777,0.999,0.7818254277522119,0.09035790644026882
34,235.66086353694536,0.8987274880463902,0.8410209107401384,0.0791858144858965,2.8153186531603764,5.6522673454122225,0.09822388117847027,0.999,0.6453142618442052,0.08000075968613606
35,159.67913473177086,0.8038304033468767,1.1608408512550792,0.06356606359729124,4.588581141683459,8.299856434738109,0.12565531773598265,0.8239050566434902,0.999,0.08501711868898154
36,251.29154990426863,0.6934452853517883,0.8939773499291158,0.0753495301406048,2.545687202138109,2.4692026796263464,0.10648895778828714,0.999,0.999,0.12748655065723047
37,171.61466378734107,0.5928354005449262,0.6970701612766944,0.05848208246164667,3.413190339400892,4.496784348661684,0.11031706300539008,0.6611357466442283,0.9920523546,0.10836258011709814
38,126.39328826586151,0.5823485041634586,0.8418196981837812,0.08390799161375019,2.920577901051605,3.2959438202165416,0.09267340599777463,0.95326173405,0.8747231295779141,0.10683545832552038
39,219.89254814775936,0.6194645755637977,0.6302363788123116,0.0854239420472977,3.3146776624611665,2.563295394520922,0.09634589316664753,0.999,0.873652250138349,0.1168959192802462
40,153.79600004031394,0.5911513875347377,0.792304235376062,0.07369171693875963,3.4505004181882097,3.1147045602283296,0.10830686037302456,0.7735819081148209,0.9824965405339559,0.10747733136918541
41,265.9929178908311,0.6507997855370887,0.8222680172586838,0.07731578886797318,3.407842396765328,2.2709379358680457,0.10995258136189047,0.579122782486639,0.9938032019999999,0.09324147143932006
42,163.2288715424862,0.5922479072663451,0.6667250054790489,0.06219409305607448,3.162282477536605,2.8364102373817994,0.11164245576694433,0.8558710984111894,0.8443565188866928,0.06638009157579736
43,173.67902646812612,0.5698168874704047,0.9639438829504092,0.05,3.7550577010134285,8.611991950157359,0.1303274301545688,0.8742703610300715,0.7873752501562805,0.09901778764777762
44,155.10510579010005,0.8534565571555696,0.4268745634054039,0.09018822976635675,3.0306727878862816,2.3789276204626493,0.08938215343899128,0.999,0.8145030809409214,0.07052074875130805
45,159.4956335164621,0.7265611029952216,0.5330093029377931,0.08354686074396105,3.479300570318803,2.8644341092161674,0.09147001025146223,0.999,0.8539553898,0.06662670582486488
46,159.7725491316456,0.7838379779707925,0.4448503440508556,0.09819016852837179,3.623167450873466,2.6157675773440388,0.0743079990859288,0.9534598357499999,0.999,0.08679497616574597
47,165.41661820414546,0.5503504348700065,0.9765302321748526,0.06027203424278659,3.744450938175297,6.544529134525064,0.13444168956344185,0.895831272,0.9180212539998827,0.10758127791197213
48,172.18891166344278,0.8142263033160548,0.46786561684407163,0.10037326471593554,4.02525218230926,3.2493484257348344,0.0895855655286332,0.9614561101957257,0.999,0.08219650763754499
49,173.3107302700415,0.8182564866817649,1.0275776245407384,0.0826829803301904,1.7320010639110557,3.6493658092844594,0.09280036171173597,0.9749161080000001,0.999,0.07894849374150198
50,142.43584631096755,0.6278261893177723,0.3591845638118246,0.11490332278430866,3.9882495539151925,3.0306868679637993,0.08914144907740511,0.8573082059246632,0.999,0.06189259980200911
51,139.48189171248632,0.5265624847180272,0.7999061720151793,0.08177040849256707,5.7813253435193435,5.435488412813561,0.10812546648666342,0.9961753275000002,0.999,0.09660095273093204
52,209.216669424272,0.6860219873139114,0.38106676800787875,0.09387453102342033,4.239503657542011,2.510849731580768,0.0829596865452589,0.999,0.855511989212998,0.06683371515182518
53,282.74870869302833,0.4815645049787966,0.4481828675257545,0.05631603000000001,2.2130687920296115,2.227396543940062,0.10767071378807483,0.999,0.983138807775935,0.11024069656956864
54,141.9120479705194,0.7423124340823782,0.6909708795995847,0.05,3.9537566518680523,5.45705880479693,0.07804800009261639,0.88978677255,0.7325690068931764,0.10970415823022615
55,204.80959647102472,0.524201982103721,0.5495214473059208,0.1045257265083213,4.527588369663802,3.71849257171056,0.10708663800266924,0.999,0.8323024531604342,0.10113855852562688
56,190.99545820550938,0.7536885362751055,0.4824068279309595,0.09842664709763534,7.112744025362392,2.575815343011533,0.08956529945314781,0.999,0.9872413564932443,0.059084744509829666
57,304.9558784886914,0.9274819099730266,0.2883829551404257,0.07759165629928393,4.567163036492075,2.805810700508102,0.07934663682113687,0.880479966600072,0.9586240163999998,0.09327579658605362
58,111.82005847231548,0.8690342178974878,0.3543666850659553,0.08054182084501349,5.254109588067281,2.833207844568015,0.0791482030093022,0.89729815365,0.85475743695,0.08465967483026468
59,220.01730286122833,0.6296273310532351,0.21122874348646292,0.09568932802186686,2.8800387202295363,3.312987289309362,0.09798605100551909,0.9832045480685146,0.653830664408699,0.058422866035105485
60,267.5413522129446,0.7677513311522679,0.20618575097750022,0.06417300715303959,3.3626594398944514,3.5554550700608445,0.10694669093154785,0.8642553795,0.8222797441168522,0.055717657316227034
61,210.58340316527855,0.8621217124997093,0.23581986519849935,0.08800153490093655,3.146915997572689,2.4397572195763635,0.10365088133470016,0.999,0.6043500601451677,0.07023113120521407
62,237.58462697823379,0.6487888805385288,0.2097712419346575,0.0540702264021591,2.593040617238724,3.909477519796117,0.10134358718199138,0.90275179455,0.999,0.05991754803205017
63,232.22056975555242,0.578820474627005,0.223672649963101,0.07015322776282135,2.406190130985668,3.585923841119991,0.09164207752535011,0.8700355935,0.9768874347,0.07547082736863889
64,154.2334329277315,0.943552105257399,0.17655827220849002,0.051866054045460845,3.939979263108338,2.1984962587175945,0.08071749320486699,0.9480926527702661,0.999,0.09034553815262406
65,139.17038517677642,0.8712825710245945,0.1435577478426034,0.05171258839673537,3.4086310679643606,3.375127998942817,0.10544170153234757,0.9678407904,0.9073749167999999,0.04609871626147582
66,171.8595406674909,0.83454092132154,0.16780218290324622,0.054914390278723815,3.7577259845087476,3.073601384953792,0.1226755673308016,0.999,0.999,0.05571337153038709
67,244.9636667644023,0.8292152517529744,0.18827134397446704,0.07225439187051277,3.444857175847636,2.656895269299401,0.12376329778702502,0.999,0.999,0.045863656407019913
68,226.74076989648128,0.9107724580567792,0.19619518082187548,0.05,3.4366691782829055,2.256974279392276,0.0823146904657932,0.9063675252,0.999,0.06406372714710226
69,139.62618333581494,0.6301406126987622,0.2376573497235903,0.083999872881576,3.0605721495537614,3.570617951246222,0.07473723802304263,0.8655880494724234,0.8721532948700367,0.09975347704814891
70,136.45095725234418,0.8630200690928016,0.24737347835924797,0.05,2.9593643852403213,2.236983608300376,0.1059996504441029,0.999,0.9546931309240962,0.10939916154413976
71,113.04557359117925,0.649224620416565,0.2646990745722113,0.05,3.5521692726289844,2.055926594748775,0.10540679728859279,0.999,0.9495190305000001,0.11666527528301789
72,154.4841904284618,0.7514422553726127,0.26373783457049477,0.05,3.1347093443421175,1.784028175033305,0.0892777904022765,0.9505036448999999,0.999,0.09514755508150953
73,139.39176642611037,0.8400589039549015,0.2245366173693196,0.056933913224934005,3.624169058772372,3.5439071215507933,0.11216646664122966,0.999,0.9366036588,0.05874983906050272
74,148.13675865961758,0.7426143311006942,0.20298923008430586,0.056312723175984014,3.5134790812861194,1.9962794047640358,0.12831839433057796,0.999,0.9699527941694264,0.10489377367665861
75,109.06816871228975,0.971134802208159,0.27351532755355523,0.06087573381736001,3.545784863563557,1.617267796242596,0.07937798306634453,0.9872150481107376,0.8405251990290606,0.10270103709337504
76,114.02335510637144,0.9133868353091987,0.25423626060530957,0.05025096889240019,4.070875271077278,1.612028982625035,0.0903103066497354,0.999,0.999,0.0803165218374958
77,291.35959786412025,1.114109989589895,0.25873353519845627,0.06691988848692942,3.142824102410573,1.497325305816328,0.07363522782725578,0.8708286996,0.999,0.07697947808551608
78,163.31020451895765,0.4718043573067797,0.22651823945330313,0.05872488466711327,3.363981502272622,1.6730748431701952,0.11893000578434683,0.86101337475,0.9287496170425951,0.0596075445763908
79,224.3132737555937,0.6678188628148019,0.18485766939934314,0.06898190047163227,2.7549642723612595,2.7899760201104638,0.09367118074261532,0.810386077927278,0.999,0.0799386631878662
80,150.5170336314023,0.5731166526505331,0.2997991980406283,0.054848837500000004,3.0179811680984914,2.3471193913794886,0.14393973306315871,0.9262206521999999,0.999,0.05478727842621399
81,184.9753605541076,0.9861981011492506,0.20831029255787425,0.06479236888332211,3.2751157802238513,1.9024587493979768,0.1416822884335363,0.999,0.8828718552947739,0.15947719995284587
82,159.0555716398495,0.6515566186006835,0.41863447540450927,0.05,3.8533388002605156,2.590164947488343,0.11648684808826532,0.999,0.8884578730601791,0.13785784251722646
83,293.29580540067366,1.1174220200059704,0.22852168371874332,0.07785274505736033,2.944501088733092,1.9173861592559194,0.17239070503776113,0.9440151398999999,0.8404145324508685,0.1764173916845126
84,166.28568147248697,1.1588544373693102,0.23457764975667736,0.062253559457026555,3.586373915959567,1.5496163440797808,0.15627626960127508,0.9855690443999999,0.9119198708777586,0.1605338558646607
85,200.97537505942236,0.5984665383263553,0.3199559965265115,0.053894222758641884,3.762597287887367,2.422191926164901,0.09630003476924938,0.8650054165689732,0.999,0.1068121881882322
86,163.41044260523321,0.7487769671247049,0.196556877888401,0.058740660080481906,5.107901289793757,2.515742817457713,0.07128255883001866,0.999,0.8762790138397569,0.0691391652262467
87,141.10522648301944,0.6572123100272753,0.1709061449904757,0.06396114252250801,4.53978083874711,2.1904586956418,0.0946781580153487,0.9521939674750106,0.8789046156000001,0.04976426254239826
88,174.8543233229062,0.7580110516998729,0.17243021441142609,0.05,5.1911232655087085,2.5487816599361337,0.09133776545952982,0.999,0.6646116184081236,0.060573261607816696
89,166.32799877383158,0.7270140571982364,0.4183607911664147,0.05705876936572802,4.340335078208415,3.1846722700533663,0.12579021946196595,0.999,0.8652634747946011,0.1330502240797896
90,158.84705053748766,0.651218839376963,0.17708263877603167,0.05338969022336925,5.192107478576673,2.225430039986993,0.11103166854240702,0.999,0.999,0.04880760670626807
91,189.203447933378,0.8657631337288095,0.28060542412909395,0.06454111292787557,3.493213229540427,1.694459828295063,0.16951974851113621,0.921652393332614,0.8922323745,0.15093119558850535
92,253.49279757100211,0.8498845300469465,0.2787127976760976,0.06456714715105052,3.4238106027416246,2.690826902787183,0.16757156070559356,0.8769109113,0.8716198576499999,0.12678821296492873
93,221.68822001385055,0.9583007553290118,0.25822295099718356,0.06410020080992905,3.421888459599626,2.8569134438195065,0.17142737407915784,0.8817289635944304,0.999,0.12757170670573045
94,209.01642921974653,0.8859346840524308,0.274319942264946,0.050958940706283144,3.7757720950986666,2.1980646011116907,0.20955460624212807,0.8890227873,0.999,0.08910330979410501
95,117.83367817300368,0.7461467155831082,0.33329800057657094,0.08616317805346792,2.2074966769582587,2.8037651408156514,0.14702656804656358,0.9138186320805731,0.999,0.1276816247622453
96,156.8476232485351,0.6710011219424422,0.37817651710817896,0.08502006981591596,2.385786817026624,3.0739956425172887,0.15187112894867838,0.8913329416032129,0.9299303887500001,0.15481245611846178
97,142.74302560011674,0.6838167788674383,0.2964461312056858,0.05,5.166566583457522,2.4817810259009088,0.19682154738393126,0.999,0.999,0.11010835053170659
98,131.7491811427336,0.7640727059655309,0.3450219180720501,0.05151775678034585,3.091269717041145,2.549514485592105,0.17049553591112906,0.999,0.999,0.12237628736514591
99,124.46837423221731,0.7487919551799561,0.18538923890254033,0.05927227790202406,3.7798240671707064,1.9483710584018232,0.0933482978574365,0.999,0.999,0.08539350047782492
100,133.43585526167143,0.6229795070549652,0.35508371699284347,0.06358888490426971,2.461805064237292,3.3650839267096435,0.1798562855822149,0.999,0.8145953201126863,0.1412414321650602
101,83.0412891994757,0.8343466071935269,0.16217163219589087,0.060646672761999844,3.423925549470949,2.3493269417307348,0.0867116636722817,0.999,0.999,0.09621844955124384
102,199.34126246641299,0.8550920526968306,0.4271639938916731,0.07309332218277673,3.0831079862441775,3.5579401111063214,0.18796353361222756,0.868018830251015,0.922536584630325,0.21668800288846313
103,143.51216189126816,0.9495027408670511,0.12968879764751465,0.053656296586226566,3.559535684848464,2.2001683282052076,0.10091140923323487,0.999,0.999,0.06359610974000598
104,146.16981120854106,0.9671229293580897,0.1893396750543744,0.06913483479453192,3.4059379979068654,1.9398177064342046,0.08423310688731865,0.999,0.6321794055301551,0.07830946381561583
105,119.75286847219272,0.5548150976438647,0.12692355047989298,0.08029885026162763,3.066397652346228,2.7788097756203824,0.12369084887350823,0.9127513203567778,0.8221272435419436,0.09503013188342292
106,211.9750948506463,0.7400855649785142,0.13571570159045854,0.08029796179135848,3.284905730023685,2.628403173099472,0.0738101813455329,0.999,0.8832433729578154,0.0738101813455329
107,211.10974306470152,1.0477444312224504,0.35254973305657794,0.07222736937036155,2.825539030956943,3.6512423631453133,0.1726442393699214,0.9367397225999999,0.9423972078721294,0.17718835998946633
108,164.68497379633854,0.8079544649690779,0.16724327541550305,0.054630815,4.914559036847925,2.33575194414589,0.07682255509826084,0.978433671814596,0.999,0.06695934729293725
109,156.03792564839577,0.7769450866864089,0.1522169062885172,0.05621852430719898,4.774857581082522,3.41540884168314,0.06894258632795991,0.999,0.9022865786962354,0.07465855499666625
110,114.03237221897152,0.821505651010014,0.16719994198923457,0.05,4.701624803639516,3.016783547454927,0.08482176231264434,0.9518755604900412,0.9896927481881139,0.07239151558488388
111,93.0584697883697,0.8725352653618577,0.13574067082219388,0.051492566595544124,5.383986721761337,3.1518645905146037,0.07158105210403473,0.997946836360732,0.999,0.0704332046908862
112,122.6642850211675,0.5567554293949388,0.09982399916916082,0.055166249570348366,4.657048247319174,2.2137303709046154,0.09849127483154563,0.999,0.9219165165322358,0.07991864800654881
113,248.2688270324514,0.9878876434114878,0.4803844574124863,0.06541780574882154,3.435584550728659,3.683652563693573,0.17375662775150058,0.9246488256000001,0.999,0.22567119034781127
114,226.7847843378414,0.8828916695204702,0.1580616869213829,0.05711016919743126,5.848420396548965,3.0143167777602478,0.05973521331326825,0.8724071253269494,0.9309448642964827,0.06421805864601782
115,126.14607762175464,0.6950459820248309,0.14328846574624163,0.05,4.46408400967458,2.8556744568088623,0.0610252291620051,0.999,0.999,0.08309509463699306
116,134.88948377941992,0.6660902322305429,0.1754714525527104,0.05,4.725846820858961,2.1174133841641836,0.06867786625358209,0.9881363745000001,0.999,0.0625781351718748
117,223.08603246727816,0.6754295506126715,0.12717330951985317,0.05,5.02931616068301,1.9217090737421403,0.05991991137757839,0.8303456703342686,0.999,0.05022420794423896
118,75.50018836829267,0.7213338010639517,0.16790504365979952,0.0524728675,3.1273217671524707,2.721605673969335,0.05763784202425862,0.9429493069971605,0.8662680960553563,0.07473019475805506
119,86.9843231916544,0.7640651293423066,0.1439842168242748,0.05554379506259924,4.359422603703048,2.7905252053666336,0.06163692678905473,0.9714512873851671,0.999,0.058883231715250874
120,118.00048721395419,0.9854001618991923,0.14745214464344822,0.06238788713899407,4.57383996792654,2.341936918059724,0.058121607709707555,0.999,0.9934606144004501,0.06289751653788053
121,175.41241332089234,0.7484119555237445,0.14763390828153167,0.05140559059103001,5.586605268320162,2.1426069872020985,0.057158413092124195,0.999,0.9633223909940712,0.06487674473299194
122,163.38884594670603,0.6780421108407804,0.1060431862797014,0.05342569990191727,5.837637399236081,2.9902358339203596,0.061040350777747616,0.999,0.999,0.08503641429547984
123,158.75735788863958,0.6057409582977863,0.1488753927032066,0.06313353652751984,2.7639655776183707,2.908081927080589,0.06478904776560045,0.999,0.9029217744,0.05107538516232942
124,212.30591593104813,0.5875450263238112,0.15448278004155952,0.05507148805133036,2.8150990694564353,2.8973010545681954,0.04923866279767461,0.9183159609761093,0.9327520636200443,0.06527338086757702
125,141.42734232910593,0.7453842963971126,0.15635016592252218,0.058778389752066965,2.9932003207767113,3.010691852007296,0.044798913322526994,0.9257223269938586,0.8786964666795151,0.06891159751339695
126,116.57615858771268,0.6599784797136292,0.13808034544349432,0.05580837747437479,4.901260868648029,2.853796495875053,0.06941711173936184,0.8788971053184327,0.9007108875000002,0.06889591414882597
127,117.15507523647656,0.7337530268031474,0.13000142285825242,0.06611123386707375,4.761652605671003,3.1285369125575486,0.06558572383365295,0.999,0.9624281084999998,0.06558572383365295
128,122.67219899149777,0.7002791277018711,0.16178265537920422,0.0601192496881408,2.8848276018687433,2.9398504622588804,0.05337564281866896,0.9868192929,0.7506065294096127,0.06017211490547959
129,154.53418675228394,0.6226698906057851,0.16330310220369018,0.061126448933221444,3.953944341798669,4.207628315732451,0.06586181462471855,0.7965973203613425,0.999,0.05828045179144558
130,115.35171729522025,0.7182391436747722,0.15546730340218795,0.05651527404744629,3.933897175491427,3.4503914284000547,0.05815609258472306,0.999,0.8974599026446944,0.05641691055853162
131,180.0029953066033,0.5601561920001624,0.1526894640568903,0.05590779624677709,3.5611442035827907,4.685557448616444,0.045579178022176606,0.9004731254999999,0.8588027558396403,0.06904499510773651
132,229.9118476616769,0.8267156124380549,0.16253773546942277,0.054798530000000005,3.17398955758321,3.237619885058344,0.05323813435991814,0.999,0.999,0.0670339223082781
133,138.23094438514872,0.655211845432456,0.14980067770817931,0.05667962125552281,2.9862747725873575,2.968152612919155,0.055795229010221464,0.999,0.8028110614862952,0.053362768345160454
134,115.27639373210704,0.7843177263749318,0.19797412551535376,0.05,3.1228330040560097,2.40330287500397,0.06705893618038399,0.999,0.999,0.05966563711106348
135,124.48549094630275,0.7582381716415015,0.1388338392641604,0.05840857883920764,3.3746084044874216,2.3170813351899175,0.04394065749882433,0.999,0.999,0.055846638544038915
136,224.76311733986458,0.683694975237463,0.16757330970723006,0.06661929470034109,2.9680847266391237,2.4254710224460605,0.04723045668661231,0.8748303441162806,0.9688916385,0.054306044319952396
137,142.50119135401823,0.7577758011864253,0.19033991893668664,0.0547997326528545,4.242360509788226,3.7566636840304537,0.05099777957605361,0.9817231231063601,0.9223977672928187,0.08340993604475168
138,155.0198346099672,0.658686844042451,0.1550817829052923,0.06495986848655692,3.150189918979948,2.0457118322266803,0.049898353795995685,0.999,0.999,0.05292871046340575
139,96.8657130622963,0.7266231343337896,0.17577474331887452,0.05,3.8845241537058053,2.7400377110794407,0.072717121391905,0.999,0.8716513682775708,0.06837300170479013
140,157.59404342735715,0.7860674782849165,0.16443442892825938,0.06330627958940804,3.378461027204077,2.5516955201932268,0.053639110876713095,0.9692828276800658,0.999,0.06033634637878661
141,86.16509064471538,0.7597945132929242,0.16964740053425062,0.06589085868704059,3.647677072617861,2.6392471295703968,0.042681854310510074,0.984441573,0.999,0.04517076337232519
142,193.4310529931864,0.9072559563432913,0.15780504593809866,0.05643777599571868,2.790695623567722,2.700522766455068,0.05407288397296984,0.8930623267128198,0.999,0.04943830398769298
143,163.8787236814188,0.7636419466524563,0.16644707925946126,0.055141814030684515,3.073218196377643,3.2449830679738674,0.04542092658498081,0.999,0.9562003357253559,0.05933937292322355
144,168.36223021281862,0.9541340533499618,0.18308971422562317,0.05946323708433027,2.958774154252666,2.9878885409383287,0.047736061942258545,0.999,0.8997403337352899,0.04278401905600732
145,213.41925781894597,0.9844182682032895,0.1793064948426363,0.06114162262897773,2.7889712890497678,3.202849194127596,0.05025954293192455,0.999,0.8202752674597891,0.04382788066654341
146,110.7568551498749,0.8725465898230292,0.1580657192454024,0.05371972561651852,3.0339720396314336,2.9381907579947812,0.03944777916000808,0.999,0.999,0.06394945252220234
147,352.12435459622986,0.7751761724671719,0.16669391090416558,0.05665652315644397,3.1577643713437036,2.582922286397607,0.038102799896226364,0.8937958881482729,0.8840711436559194,0.07258930751952558
148,154.81340912499545,0.8016878927756313,0.14695681722329906,0.05540939935957078,3.04292325553189,2.733077148987829,0.039295609827219906,0.999,0.9093118922764691,0.07204390824474756
149,173.4240068995617,0.9586651457538626,0.1388307230133167,0.05031093751543865,2.347438849494176,2.7271537531406835,0.03990316180666448,0.999,0.999,0.07680874900250749
150,225.6893495084599,0.9070749070867313,0.1988548311701148,0.05536680343189116,2.6075544377939197,2.372390015732811,0.04835988410370003,0.9240272478000001,0.999,0.04187072575052376
151,154.14617230889925,0.6949248209546819,0.17382564259502245,0.06753751781487619,2.92613589876947,2.2647448171512856,0.03726323056343204,0.90492771100342,0.8934743407931822,0.040393019135136925
152,131.9703892164092,0.8573110334241311,0.2041947882654319,0.06918516205333924,2.476198701411302,2.0585824973026345,0.036088770429456705,0.9880284325500001,0.91665257985,0.03827812023072368
153,100.4765548057072,0.788320171534534,0.19202417828320384,0.07373539519423097,2.387426399327831,2.1843860817980607,0.03718170559531309,0.9710708058078434,0.9697205087999999,0.03383615461974432
154,148.89456634534267,0.9267633432595482,0.16810615193671052,0.07169944050346366,2.602112109747686,2.408570046019322,0.037560091026018955,0.999,0.9243616130999999,0.03392252392814687
155,96.062217327497,0.7427721529779531,0.14566830734342082,0.08166591606047532,3.4727526204182824,2.2114550879093278,0.044694911352518046,0.9939418930768181,0.999,0.04086876734426527
156,107.6271817019402,0.738406949819448,0.16180886172583134,0.059642407842933655,2.555809958115571,2.238482263446321,0.03159222396265815,0.999,0.9796228965,0.0306729054700049
157,128.64965643980221,0.6880688602982205,0.1382770134475043,0.05477480914293171,3.161685374045697,3.0080183380632155,0.030279390996778916,0.9896137956000001,0.8840860502050818,0.02939432011480015
158,207.1969962356762,0.7057185214281835,0.12619587007950653,0.053794192500000004,3.2950748192612727,2.703447834848456,0.02777798910395534,0.999,0.9794211522805064,0.03692213945819102
159,155.7503970846561,0.7293800160491896,0.14540954239520643,0.05474649739737569,2.404491409212122,2.2558672246473743,0.029023259719551314,0.9370242378,0.999,0.029477313518330925
160,173.5195951808292,0.6550749886792908,0.14239295085861828,0.057984786561702105,3.0122945875699214,2.7194225310130897,0.031244245735793937,0.9594397997999999,0.8237563158818301,0.031739832103338
161,156.31095504396362,0.7513724642833093,0.12459319936978036,0.05,2.9505683174311246,2.687586797152358,0.030945162195066794,0.999,0.999,0.041568760277236015
162,150.0314650723072,0.6518588393715109,0.1355692727510226,0.0648509822690463,3.035944840712347,2.6367938815392513,0.030974197227341578,0.8920089870103007,0.999,0.04043769792496785
163,159.94558456596323,0.9159379714916758,0.11101398894418982,0.05954279912029463,3.0316849884283323,2.6882308401802004,0.0328639572547583,0.999,0.999,0.03404605960564493
164,205.90954986954748,0.6718325057203861,0.13751256000662632,0.06861423226352364,2.6046128084219364,2.520593720259531,0.02630574093457671,0.9291260439000001,0.9845778043264057,0.03572382003759856
